customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,days_since_first_purchase,days_since_last_purchase,product_categories,num_categories,acquisition_source,campaign_type,acquisition_cost,email_engagement_rate,return_rate,customer_segment,actual_clv
CUST_00601,2025-07-16,2025-11-02,5,408.29,78.04,183,74,"[""Toys"", ""Fashion"", ""Beauty"", ""Home & Garden""]",4,Organic,None,1.71,0.34,0.097,Growth-Potential,511.01
CUST_00602,2024-02-24,2025-10-23,3,316.19,113.44,691,84,"[""Toys""]",1,Meta Ads,Brand,51.38,0.39,0.078,Growth-Potential,395.21
CUST_00603,2025-12-16,2025-12-16,5,240.4,51.41,30,30,"[""Fashion"", ""Home & Garden"", ""Books"", ""Beauty""]",4,Meta Ads,Retargeting,38.62,0.285,0.052,Growth-Potential,456.05
CUST_00604,2025-03-29,2025-11-18,4,183.81,47.38,292,58,"[""Toys"", ""Home & Garden""]",2,Google Ads,Retargeting,48.52,0.221,0.139,Growth-Potential,354.77
CUST_00605,2025-11-29,2025-11-29,3,136.42,44.03,47,47,"[""Books"", ""Electronics"", ""Fashion""]",3,Direct,None,4.67,0.179,0.116,Low-CLV,158.06
CUST_00606,2025-07-02,2025-12-31,4,247.68,57.79,197,15,"[""Electronics""]",1,Email,None,9.83,0.588,0.091,Growth-Potential,340.53
CUST_00607,2024-08-17,2025-12-07,6,569.24,105.08,516,39,"[""Sports""]",1,Direct,None,2.51,0.44,0.072,Growth-Potential,1091.42
CUST_00608,2025-01-10,2025-05-20,3,127.37,38.78,370,240,"[""Toys"", ""Home & Garden""]",2,Meta Ads,Prospecting,41.77,0.3,0.183,Low-CLV,110.91
CUST_00609,2025-10-26,2025-11-25,5,398.95,73.8,81,51,"[""Fashion""]",1,Meta Ads,Prospecting,42.73,0.464,0.118,Growth-Potential,686.07
CUST_00610,2025-10-25,2025-11-05,5,467.95,103.24,82,71,"[""Beauty"", ""Toys""]",2,Meta Ads,Retargeting,32.15,0.45,0.104,Growth-Potential,731.74
CUST_00611,2025-05-05,2026-01-01,20,5477.84,261.29,255,14,"[""Sports"", ""Home & Garden""]",2,Meta Ads,Retargeting,26.9,0.658,0.066,High-CLV,20592.37
CUST_00612,2024-02-18,2025-11-09,2,78.81,40.42,697,67,"[""Books"", ""Fashion""]",2,Direct,None,4.96,0.001,0.282,Low-CLV,93.28
CUST_00613,2025-08-29,2025-11-07,5,318.61,65.15,139,69,"[""Books"", ""Sports"", ""Fashion"", ""Beauty""]",4,Email,None,7.68,0.458,0.133,Growth-Potential,441.2
CUST_00614,2025-10-19,2025-12-16,8,1584.97,212.62,88,30,"[""Electronics""]",1,Meta Ads,Prospecting,43.3,0.853,0.069,High-CLV,4556.54
CUST_00615,2025-08-23,2025-11-13,2,181.74,98.12,145,63,"[""Home & Garden"", ""Fashion""]",2,Google Ads,Brand,31.09,0.417,0.147,Growth-Potential,312.96
CUST_00616,2024-10-08,2025-12-24,12,2415.22,185.16,464,22,"[""Fashion"", ""Electronics"", ""Beauty"", ""Sports"", ""Toys""]",5,Email,None,4.26,0.863,0.036,High-CLV,5347.67
CUST_00617,2024-08-15,2025-04-30,1,20.81,23.01,518,260,"[""Beauty""]",1,Meta Ads,Brand,31.89,0.253,0.283,Low-CLV,22.37
CUST_00618,2024-07-16,2025-10-20,5,494.61,109.15,548,87,"[""Food & Beverage"", ""Sports"", ""Toys""]",3,Referral,None,0.79,0.272,0.051,Growth-Potential,809.77
CUST_00619,2025-06-23,2025-12-12,2,117.33,63.56,206,34,"[""Beauty""]",1,Meta Ads,Retargeting,46.12,0.212,0.052,Growth-Potential,148.63
CUST_00620,2025-08-02,2025-12-25,13,2204.82,159.73,166,21,"[""Sports"", ""Fashion""]",2,Google Ads,Retargeting,62.3,0.929,0.034,High-CLV,5282.2
CUST_00621,2024-07-03,2025-12-05,5,232.22,46.95,561,41,"[""Fashion"", ""Sports"", ""Beauty""]",3,Google Ads,Retargeting,48.36,0.517,0.109,Growth-Potential,358.42
CUST_00622,2025-06-22,2025-11-29,7,726.98,101.74,207,47,"[""Books"", ""Beauty"", ""Electronics"", ""Food & Beverage"", ""Fashion""]",5,Organic,None,2.15,0.38,0.139,Growth-Potential,1342.9
CUST_00623,2024-12-02,2026-01-11,12,927.26,85.65,409,4,"[""Books"", ""Fashion"", ""Sports"", ""Electronics"", ""Beauty""]",5,Meta Ads,Retargeting,24.55,0.796,0.036,High-CLV,2380.49
CUST_00624,2025-12-03,2025-12-22,6,425.36,72.02,43,24,"[""Books"", ""Fashion"", ""Toys""]",3,Direct,None,2.47,0.443,0.138,Growth-Potential,527.33
CUST_00625,2024-12-15,2025-12-27,13,1594.37,135.63,396,19,"[""Food & Beverage""]",1,Meta Ads,Brand,52.87,0.556,0.022,High-CLV,4095.51
CUST_00626,2024-03-27,2025-11-01,6,757.37,128.41,659,75,"[""Toys"", ""Electronics"", ""Sports""]",3,Meta Ads,Retargeting,37.22,0.216,0.114,Growth-Potential,1378.18
CUST_00627,2024-05-19,2025-12-19,14,3004.51,233.13,606,27,"[""Fashion"", ""Home & Garden""]",2,Meta Ads,Prospecting,47.59,0.705,0.069,High-CLV,11185.12
CUST_00628,2025-07-19,2025-12-31,2,105.66,49.98,180,15,"[""Sports""]",1,Meta Ads,Retargeting,42.57,0.561,0.087,Growth-Potential,154.63
CUST_00629,2024-05-17,2025-09-13,2,115.34,54.89,608,124,"[""Food & Beverage"", ""Books""]",2,Organic,None,2.64,0.277,0.217,Low-CLV,97.92
CUST_00630,2025-05-24,2025-12-03,7,481.65,71.73,236,43,"[""Beauty"", ""Books""]",2,Meta Ads,Brand,58.73,0.312,0.127,Growth-Potential,608.04
CUST_00631,2025-05-29,2026-01-11,5,872.41,171.38,231,4,"[""Food & Beverage"", ""Books"", ""Fashion""]",3,Google Ads,Retargeting,25.28,0.711,0.037,High-CLV,3224.09
CUST_00632,2024-08-10,2025-12-21,16,1947.52,127.38,523,25,"[""Fashion"", ""Food & Beverage"", ""Beauty"", ""Electronics"", ""Sports""]",5,Meta Ads,Retargeting,55.23,0.704,0.053,High-CLV,4832.04
CUST_00633,2024-05-16,2025-12-16,5,661.71,134.18,609,30,"[""Books"", ""Electronics"", ""Beauty"", ""Home & Garden""]",4,Meta Ads,Brand,17.21,0.739,0.035,High-CLV,1812.8
CUST_00634,2024-10-24,2025-10-25,5,273.17,55.37,448,82,"[""Fashion"", ""Food & Beverage""]",2,Email,None,9.16,0.276,0.068,Growth-Potential,352.98
CUST_00635,2025-10-12,2025-11-10,3,122.71,43.33,95,66,"[""Sports"", ""Beauty"", ""Fashion""]",3,Direct,None,1.02,0.24,0.073,Growth-Potential,164.04
CUST_00636,2025-06-14,2025-10-31,7,726.82,100.07,215,76,"[""Home & Garden""]",1,Meta Ads,Brand,55.49,0.494,0.059,Growth-Potential,981.12
CUST_00637,2024-10-12,2025-12-17,5,882.57,167.78,460,29,"[""Electronics"", ""Beauty"", ""Fashion"", ""Toys""]",4,Meta Ads,Retargeting,51.85,0.693,0.011,High-CLV,1958.22
CUST_00638,2024-06-14,2025-12-19,4,412.53,98.48,580,27,"[""Sports"", ""Books"", ""Beauty""]",3,Google Ads,Brand,42.94,0.41,0.067,Growth-Potential,578.71
CUST_00639,2025-09-17,2025-09-17,2,88.24,43.95,120,120,"[""Toys""]",1,Email,None,7.27,0.267,0.255,Low-CLV,100.81
CUST_00640,2025-04-01,2026-01-03,20,1757.19,93.59,289,12,"[""Sports""]",1,Referral,None,3.39,0.76,0.059,High-CLV,6597.0
CUST_00641,2025-12-11,2025-12-11,2,111.92,56.9,35,35,"[""Beauty"", ""Electronics""]",2,Referral,None,3.51,0.263,0.135,Low-CLV,115.48
CUST_00642,2025-01-05,2025-06-22,1,44.34,44.35,375,207,"[""Home & Garden""]",1,Email,None,4.32,0.137,0.294,Low-CLV,44.75
CUST_00643,2024-01-31,2025-11-03,3,182.2,57.02,715,73,"[""Electronics"", ""Beauty""]",2,Meta Ads,Retargeting,52.53,0.315,0.13,Growth-Potential,269.98
CUST_00644,2025-11-27,2025-12-21,9,992.89,120.28,49,25,"[""Toys"", ""Sports""]",2,Meta Ads,Brand,28.09,0.627,0.07,High-CLV,3809.24
CUST_00645,2025-02-27,2025-12-17,16,2454.44,141.51,322,29,"[""Toys"", ""Books"", ""Home & Garden"", ""Sports"", ""Fashion""]",5,Google Ads,Prospecting,29.98,0.805,0.037,High-CLV,8263.22
CUST_00646,2025-10-20,2025-12-31,22,2312.4,99.49,87,15,"[""Home & Garden""]",1,Direct,None,3.47,0.637,0.031,High-CLV,7060.09
CUST_00647,2025-03-21,2025-11-09,7,557.25,78.68,300,67,"[""Fashion"", ""Toys"", ""Food & Beverage"", ""Sports""]",4,Referral,None,3.93,0.387,0.093,Growth-Potential,1072.97
CUST_00648,2024-11-11,2025-12-25,4,176.49,42.67,430,21,"[""Electronics"", ""Food & Beverage"", ""Toys"", ""Home & Garden""]",4,Google Ads,Brand,52.49,0.417,0.107,Growth-Potential,328.96
CUST_00649,2024-03-18,2025-12-16,2,237.09,113.13,668,30,"[""Food & Beverage""]",1,Meta Ads,Prospecting,55.28,0.426,0.119,Growth-Potential,310.38
CUST_00650,2024-01-22,2025-10-30,3,190.72,68.88,724,77,"[""Fashion""]",1,Meta Ads,Brand,19.66,0.324,0.149,Growth-Potential,266.58
CUST_00651,2025-03-05,2025-12-30,21,3934.24,175.36,316,16,"[""Fashion"", ""Beauty"", ""Food & Beverage"", ""Electronics""]",4,Google Ads,Brand,60.93,0.525,0.019,High-CLV,9322.64
CUST_00652,2025-05-21,2025-11-24,3,282.8,86.34,239,52,"[""Toys"", ""Beauty""]",2,Google Ads,Brand,25.37,0.48,0.07,Growth-Potential,497.2
CUST_00653,2025-02-17,2025-12-30,5,245.73,47.76,332,16,"[""Food & Beverage"", ""Electronics"", ""Home & Garden"", ""Fashion"", ""Beauty""]",5,Organic,None,2.29,0.313,0.062,Growth-Potential,468.35
CUST_00654,2025-01-07,2025-12-17,10,1228.84,134.66,373,29,"[""Books"", ""Beauty"", ""Food & Beverage""]",3,Email,None,3.12,0.885,0.045,High-CLV,4568.0
CUST_00655,2025-11-06,2025-11-06,7,544.12,76.12,70,70,"[""Sports"", ""Fashion"", ""Books"", ""Home & Garden"", ""Food & Beverage""]",5,Meta Ads,Brand,52.34,0.358,0.142,Growth-Potential,907.37
CUST_00656,2024-05-03,2025-12-30,5,1171.49,222.72,622,16,"[""Fashion"", ""Food & Beverage""]",2,Referral,None,1.92,0.572,0.017,High-CLV,4049.05
CUST_00657,2024-03-30,2025-04-04,1,25.03,23.43,656,286,"[""Fashion""]",1,Organic,None,1.89,0.075,0.107,Low-CLV,27.02
CUST_00658,2025-12-11,2025-12-11,3,104.09,37.21,35,35,"[""Fashion""]",1,Direct,None,3.15,0.059,0.198,Low-CLV,107.51
CUST_00659,2025-03-08,2025-10-20,3,141.97,48.88,313,87,"[""Food & Beverage"", ""Fashion"", ""Toys""]",3,Email,None,5.79,0.256,0.051,Growth-Potential,235.14
CUST_00660,2025-04-09,2025-11-07,6,583.77,106.43,281,69,"[""Fashion"", ""Electronics"", ""Beauty""]",3,Meta Ads,Brand,42.07,0.541,0.13,Growth-Potential,808.21
CUST_00661,2025-02-18,2025-11-16,3,339.42,121.45,331,60,"[""Beauty"", ""Toys"", ""Sports""]",3,Meta Ads,Brand,37.5,0.316,0.133,Growth-Potential,660.32
CUST_00662,2024-10-11,2025-12-28,2,149.02,78.25,461,18,"[""Beauty""]",1,Meta Ads,Prospecting,48.02,0.557,0.108,Growth-Potential,244.05
CUST_00663,2025-08-15,2025-10-29,3,220.26,67.36,153,78,"[""Food & Beverage""]",1,Google Ads,Brand,33.53,0.019,0.199,Low-CLV,259.61
CUST_00664,2025-05-19,2026-01-05,6,726.76,132.95,241,10,"[""Toys"", ""Books""]",2,Direct,None,0.09,0.601,0.035,High-CLV,2447.14
CUST_00665,2025-03-28,2025-10-22,5,395.67,85.68,293,85,"[""Books"", ""Fashion"", ""Home & Garden""]",3,Email,None,2.46,0.478,0.093,Growth-Potential,612.98
CUST_00666,2025-07-18,2025-10-20,6,264.5,48.82,181,87,"[""Fashion""]",1,Email,None,5.51,0.365,0.125,Growth-Potential,329.39
CUST_00667,2024-11-10,2025-12-15,4,269.02,65.2,431,31,"[""Sports""]",1,Email,None,3.65,0.462,0.074,Growth-Potential,524.78
CUST_00668,2024-11-20,2025-11-15,8,518.42,62.87,421,61,"[""Fashion"", ""Electronics"", ""Home & Garden""]",3,Google Ads,Retargeting,55.28,0.566,0.072,Growth-Potential,995.54
CUST_00669,2025-07-02,2025-12-02,4,191.26,50.75,197,44,"[""Beauty""]",1,Google Ads,Prospecting,52.5,0.565,0.134,Growth-Potential,336.36
CUST_00670,2025-09-09,2025-11-12,2,86.48,47.16,128,64,"[""Food & Beverage"", ""Electronics""]",2,Meta Ads,Brand,32.31,0.535,0.077,Growth-Potential,163.47
CUST_00671,2025-11-22,2026-01-05,11,1566.61,146.89,54,10,"[""Sports"", ""Toys"", ""Food & Beverage""]",3,Meta Ads,Brand,16.23,0.797,0.047,High-CLV,3811.7
CUST_00672,2024-03-14,2025-12-18,6,447.24,71.38,672,28,"[""Food & Beverage"", ""Beauty"", ""Sports"", ""Books"", ""Home & Garden""]",5,Email,None,5.05,0.371,0.123,Growth-Potential,594.85
CUST_00673,2024-10-22,2025-12-21,3,161.25,56.04,450,25,"[""Sports"", ""Home & Garden"", ""Toys""]",3,Google Ads,Prospecting,59.12,0.206,0.13,Growth-Potential,278.54
CUST_00674,2024-10-12,2025-08-17,3,59.84,20.19,460,151,"[""Beauty"", ""Food & Beverage""]",2,Google Ads,Retargeting,66.94,0.092,0.232,Low-CLV,49.27
CUST_00675,2024-10-06,2025-11-26,6,536.0,96.53,466,50,"[""Electronics"", ""Fashion""]",2,Email,None,2.31,0.581,0.094,Growth-Potential,692.27
CUST_00676,2024-09-05,2025-12-24,8,646.92,89.53,497,22,"[""Electronics"", ""Sports"", ""Fashion""]",3,Direct,None,0.39,0.327,0.105,Growth-Potential,957.3
CUST_00677,2025-12-13,2025-12-13,6,314.94,48.82,33,33,"[""Books"", ""Home & Garden"", ""Beauty"", ""Toys"", ""Food & Beverage""]",5,Meta Ads,Retargeting,28.23,0.282,0.107,Growth-Potential,615.39
CUST_00678,2024-02-11,2026-01-11,16,1193.34,77.48,704,4,"[""Books"", ""Fashion"", ""Beauty"", ""Sports"", ""Electronics""]",5,Email,None,3.2,0.919,0.074,High-CLV,3954.87
CUST_00679,2024-09-01,2025-10-20,7,398.55,55.49,501,87,"[""Fashion"", ""Toys"", ""Sports"", ""Electronics"", ""Beauty""]",5,Email,None,6.16,0.231,0.144,Growth-Potential,688.44
CUST_00680,2024-09-20,2025-11-15,3,330.6,104.99,482,61,"[""Toys"", ""Home & Garden""]",2,Meta Ads,Prospecting,40.22,0.317,0.074,Growth-Potential,417.8
CUST_00681,2025-03-19,2026-01-07,16,3794.55,216.12,302,8,"[""Toys"", ""Books""]",2,Organic,None,0.69,0.772,0.041,High-CLV,12026.87
CUST_00682,2025-06-16,2025-12-13,4,289.18,67.17,213,33,"[""Electronics"", ""Fashion"", ""Food & Beverage"", ""Beauty""]",4,Meta Ads,Prospecting,39.96,0.247,0.091,Growth-Potential,407.95
CUST_00683,2024-02-09,2025-08-23,3,66.01,20.5,706,145,"[""Books"", ""Fashion""]",2,Organic,None,2.78,0.261,0.267,Low-CLV,63.43
CUST_00684,2025-09-30,2025-12-18,2,120.41,55.53,107,28,"[""Food & Beverage"", ""Books""]",2,Organic,None,1.45,0.53,0.084,Growth-Potential,224.91
CUST_00685,2025-06-20,2025-12-21,3,349.29,114.29,209,25,"[""Toys"", ""Home & Garden""]",2,Google Ads,Brand,45.43,0.489,0.109,Growth-Potential,541.7
CUST_00686,2025-08-15,2025-10-26,8,421.37,49.28,153,81,"[""Books"", ""Toys"", ""Fashion"", ""Food & Beverage""]",4,Google Ads,Retargeting,67.25,0.319,0.084,Growth-Potential,519.78
CUST_00687,2025-10-07,2025-10-07,3,74.71,26.69,100,100,"[""Beauty"", ""Fashion""]",2,Meta Ads,Retargeting,56.3,0.156,0.215,Low-CLV,68.39
CUST_00688,2024-08-14,2025-02-07,1,56.85,62.79,519,342,"[""Electronics""]",1,Organic,None,4.11,0.2,0.128,Low-CLV,56.59
CUST_00689,2025-07-02,2025-12-15,4,390.45,105.88,197,31,"[""Food & Beverage""]",1,Email,None,5.95,0.428,0.123,Growth-Potential,746.19
CUST_00690,2025-01-12,2025-12-20,9,2321.8,273.14,368,26,"[""Books"", ""Home & Garden"", ""Beauty"", ""Sports"", ""Electronics""]",5,Meta Ads,Prospecting,29.17,0.829,0.018,High-CLV,7925.74
CUST_00691,2024-07-28,2025-02-04,2,55.89,27.26,536,345,"[""Beauty""]",1,Organic,None,1.88,0.212,0.204,Low-CLV,47.77
CUST_00692,2024-07-25,2025-03-07,3,73.11,23.73,539,314,"[""Beauty"", ""Electronics"", ""Food & Beverage""]",3,Meta Ads,Brand,40.1,0.141,0.197,Low-CLV,60.45
CUST_00693,2025-10-23,2025-10-23,3,136.01,45.48,84,84,"[""Sports""]",1,Email,None,9.0,0.475,0.111,Growth-Potential,254.69
CUST_00694,2025-05-22,2025-11-24,5,503.03,92.08,238,52,"[""Toys"", ""Beauty"", ""Home & Garden""]",3,Organic,None,2.12,0.357,0.086,Growth-Potential,703.19
CUST_00695,2024-05-26,2025-12-21,15,3515.63,218.47,599,25,"[""Electronics"", ""Home & Garden""]",2,Email,None,3.72,0.656,0.038,High-CLV,8915.1
CUST_00696,2024-12-06,2025-04-20,2,49.67,25.21,405,270,"[""Food & Beverage"", ""Books""]",2,Meta Ads,Prospecting,43.63,0.232,0.152,Low-CLV,44.09
CUST_00697,2024-08-14,2025-12-21,19,2625.27,126.34,519,25,"[""Electronics"", ""Books""]",2,Email,None,5.03,0.758,0.022,High-CLV,5361.42
CUST_00698,2025-11-16,2025-12-25,4,402.39,99.89,60,21,"[""Beauty"", ""Home & Garden"", ""Fashion"", ""Toys""]",4,Referral,None,1.08,0.507,0.105,Growth-Potential,589.58
CUST_00699,2024-04-29,2025-10-28,2,86.99,47.88,626,79,"[""Beauty""]",1,Meta Ads,Prospecting,48.75,0.208,0.144,Growth-Potential,106.74
CUST_00700,2024-10-18,2025-10-04,2,80.07,38.33,454,103,"[""Electronics"", ""Food & Beverage""]",2,Direct,None,2.71,0.039,0.248,Low-CLV,87.84
CUST_00701,2025-09-27,2025-09-27,1,50.29,47.95,110,110,"[""Fashion""]",1,Meta Ads,Retargeting,44.52,0.238,0.139,Low-CLV,45.55
CUST_00702,2024-10-27,2025-10-31,4,348.26,86.49,445,76,"[""Toys"", ""Home & Garden"", ""Sports"", ""Electronics""]",4,Meta Ads,Prospecting,41.0,0.289,0.091,Growth-Potential,543.92
CUST_00703,2024-11-29,2026-01-04,12,2304.18,175.33,412,11,"[""Food & Beverage"", ""Sports""]",2,Meta Ads,Prospecting,21.36,0.715,0.018,High-CLV,5760.31
CUST_00704,2024-03-16,2025-10-29,5,413.95,78.99,670,78,"[""Books""]",1,Direct,None,2.99,0.536,0.126,Growth-Potential,724.91
CUST_00705,2025-07-27,2025-07-27,2,106.78,56.37,172,172,"[""Fashion""]",1,Google Ads,Retargeting,23.88,0.227,0.259,Low-CLV,103.61
CUST_00706,2025-04-08,2025-12-18,5,432.0,87.73,282,28,"[""Home & Garden"", ""Books"", ""Sports"", ""Beauty""]",4,Meta Ads,Brand,28.35,0.837,0.022,High-CLV,1209.09
CUST_00707,2024-12-11,2025-11-14,4,384.17,103.46,400,62,"[""Sports"", ""Beauty"", ""Toys""]",3,Google Ads,Prospecting,36.51,0.552,0.077,Growth-Potential,525.73
CUST_00708,2025-05-15,2025-12-30,8,821.44,110.4,245,16,"[""Beauty"", ""Fashion"", ""Books""]",3,Meta Ads,Prospecting,35.64,0.266,0.122,Growth-Potential,1047.4
CUST_00709,2025-08-10,2025-12-17,24,3245.41,149.78,158,29,"[""Sports"", ""Home & Garden"", ""Food & Beverage"", ""Beauty""]",4,Meta Ads,Retargeting,40.25,0.57,0.035,High-CLV,12555.24
CUST_00710,2024-10-28,2025-12-09,3,131.5,47.37,444,37,"[""Books"", ""Sports""]",2,Google Ads,Brand,49.61,0.261,0.123,Growth-Potential,239.01
CUST_00711,2024-08-17,2025-12-10,8,967.84,110.2,516,36,"[""Home & Garden"", ""Fashion""]",2,Meta Ads,Brand,15.01,0.446,0.141,Growth-Potential,1529.55
CUST_00712,2025-05-13,2026-01-04,6,572.36,103.3,247,11,"[""Food & Beverage"", ""Home & Garden"", ""Toys"", ""Sports""]",4,Google Ads,Retargeting,23.91,0.863,0.04,High-CLV,1507.56
CUST_00713,2024-06-10,2025-11-06,3,354.44,113.71,584,70,"[""Toys"", ""Books"", ""Home & Garden""]",3,Meta Ads,Prospecting,53.98,0.578,0.133,Growth-Potential,475.8
CUST_00714,2024-07-29,2025-05-05,3,92.85,29.49,535,255,"[""Beauty"", ""Electronics""]",2,Meta Ads,Retargeting,29.78,0.127,0.223,Low-CLV,96.05
CUST_00715,2025-11-08,2025-11-08,2,72.28,39.77,68,68,"[""Sports"", ""Books""]",2,Email,None,6.58,0.004,0.155,Low-CLV,59.48
CUST_00716,2025-05-14,2025-12-22,20,5828.41,274.54,246,24,"[""Home & Garden"", ""Books"", ""Toys"", ""Fashion"", ""Sports""]",5,Meta Ads,Prospecting,52.53,0.785,0.044,High-CLV,12622.29
CUST_00717,2025-07-26,2026-01-06,19,3981.66,200.06,173,9,"[""Home & Garden"", ""Sports"", ""Books""]",3,Meta Ads,Brand,38.24,0.528,0.017,High-CLV,15483.09
CUST_00718,2024-07-31,2025-03-05,2,73.36,40.01,533,316,"[""Toys""]",1,Google Ads,Retargeting,57.34,0.2,0.112,Low-CLV,63.76
CUST_00719,2025-05-07,2025-05-07,1,33.06,33.31,253,253,"[""Fashion""]",1,Meta Ads,Prospecting,41.6,0.168,0.124,Low-CLV,28.9
CUST_00720,2024-04-08,2025-07-13,1,60.17,58.5,647,186,"[""Home & Garden""]",1,Organic,None,1.9,0.065,0.175,Low-CLV,55.61
CUST_00721,2024-07-26,2025-11-27,4,171.16,44.62,538,49,"[""Fashion"", ""Beauty"", ""Home & Garden""]",3,Email,None,4.79,0.326,0.073,Growth-Potential,284.63
CUST_00722,2025-09-06,2025-11-12,5,508.61,107.97,131,64,"[""Sports"", ""Fashion"", ""Home & Garden""]",3,Email,None,6.03,0.475,0.067,Growth-Potential,895.01
CUST_00723,2025-05-08,2025-07-06,2,55.43,27.62,252,193,"[""Home & Garden"", ""Beauty""]",2,Email,None,4.98,0.232,0.152,Low-CLV,57.35
CUST_00724,2025-01-17,2025-12-30,6,629.94,108.58,363,16,"[""Home & Garden""]",1,Email,None,4.45,0.329,0.06,Growth-Potential,1216.11
CUST_00725,2025-09-14,2025-10-19,3,326.52,109.42,123,88,"[""Books"", ""Beauty""]",2,Meta Ads,Brand,28.51,0.376,0.112,Growth-Potential,569.07
CUST_00726,2025-03-22,2025-04-12,1,58.51,59.7,299,278,"[""Sports""]",1,Meta Ads,Brand,58.44,0.27,0.201,Low-CLV,67.56
CUST_00727,2025-11-25,2025-11-25,1,66.35,68.98,51,51,"[""Food & Beverage""]",1,Direct,None,2.3,0.17,0.128,Low-CLV,63.59
CUST_00728,2024-09-13,2025-12-05,3,263.33,92.5,489,41,"[""Electronics"", ""Beauty""]",2,Email,None,2.8,0.321,0.058,Growth-Potential,349.56
CUST_00729,2025-05-04,2025-11-30,5,441.31,91.59,256,46,"[""Books"", ""Home & Garden"", ""Food & Beverage"", ""Beauty""]",4,Organic,None,2.67,0.565,0.117,Growth-Potential,740.32
CUST_00730,2025-09-30,2025-12-09,7,637.2,94.04,107,37,"[""Toys"", ""Electronics"", ""Books"", ""Fashion"", ""Sports""]",5,Direct,None,0.22,0.435,0.072,Growth-Potential,1019.49
CUST_00731,2024-11-02,2025-11-22,2,143.2,71.88,439,54,"[""Home & Garden""]",1,Meta Ads,Retargeting,38.28,0.462,0.093,Growth-Potential,217.46
CUST_00732,2025-03-05,2025-12-20,7,777.82,120.03,316,26,"[""Electronics"", ""Beauty"", ""Books"", ""Toys""]",4,Google Ads,Brand,22.73,0.83,0.056,High-CLV,2212.83
CUST_00733,2025-04-21,2025-10-28,7,736.47,100.93,269,79,"[""Fashion"", ""Toys"", ""Food & Beverage""]",3,Direct,None,2.66,0.441,0.13,Growth-Potential,1461.59
CUST_00734,2025-09-11,2025-11-28,7,334.24,46.68,126,48,"[""Electronics"", ""Beauty"", ""Home & Garden"", ""Food & Beverage""]",4,Organic,None,2.45,0.203,0.145,Growth-Potential,433.59
CUST_00735,2024-11-14,2025-12-28,6,495.06,86.07,427,18,"[""Sports"", ""Books"", ""Electronics""]",3,Google Ads,Retargeting,37.86,0.301,0.084,Growth-Potential,830.03
CUST_00736,2024-06-12,2025-12-25,17,1930.22,118.9,582,21,"[""Beauty"", ""Toys"", ""Books"", ""Sports"", ""Food & Beverage""]",5,Referral,None,1.63,0.538,0.017,High-CLV,4017.33
CUST_00737,2025-02-10,2025-12-29,24,5673.43,230.1,339,17,"[""Home & Garden""]",1,Meta Ads,Retargeting,26.56,0.787,0.072,High-CLV,22130.45
CUST_00738,2024-07-30,2025-10-19,2,262.16,128.12,534,88,"[""Books""]",1,Google Ads,Prospecting,30.76,0.373,0.062,Growth-Potential,434.84
CUST_00739,2025-12-03,2025-12-03,2,89.6,47.85,43,43,"[""Beauty"", ""Electronics""]",2,Meta Ads,Prospecting,44.57,0.233,0.155,Low-CLV,99.71
CUST_00740,2024-08-29,2025-12-03,5,449.82,95.28,504,43,"[""Food & Beverage"", ""Sports"", ""Beauty"", ""Toys"", ""Home & Garden""]",5,Email,None,5.8,0.59,0.082,Growth-Potential,734.63
CUST_00741,2025-05-03,2025-10-29,4,254.46,68.11,257,78,"[""Fashion""]",1,Google Ads,Retargeting,48.07,0.339,0.094,Growth-Potential,433.88
CUST_00742,2024-12-03,2025-11-04,3,275.28,98.54,408,72,"[""Toys"", ""Beauty""]",2,Google Ads,Brand,21.17,0.412,0.08,Growth-Potential,549.64
CUST_00743,2025-07-19,2025-09-10,3,166.56,51.89,180,127,"[""Fashion""]",1,Meta Ads,Prospecting,23.04,0.297,0.175,Low-CLV,171.27
CUST_00744,2025-09-20,2026-01-06,17,3354.1,192.29,117,9,"[""Toys"", ""Fashion"", ""Beauty""]",3,Email,None,5.71,0.658,0.025,High-CLV,10027.64
CUST_00745,2024-01-19,2025-02-17,2,59.89,29.04,727,332,"[""Toys""]",1,Email,None,5.34,0.262,0.18,Low-CLV,61.81
CUST_00746,2025-10-11,2025-10-28,3,296.76,94.53,96,79,"[""Beauty"", ""Fashion""]",2,Organic,None,2.36,0.448,0.064,Growth-Potential,491.27
CUST_00747,2025-02-17,2025-12-28,16,1644.47,96.05,332,18,"[""Home & Garden"", ""Beauty""]",2,Meta Ads,Retargeting,56.46,0.771,0.065,High-CLV,6371.14
CUST_00748,2025-04-30,2025-11-30,4,206.63,47.05,260,46,"[""Fashion"", ""Toys"", ""Sports"", ""Home & Garden""]",4,Direct,None,4.54,0.212,0.108,Growth-Potential,392.12
CUST_00749,2025-12-09,2025-12-09,7,1052.41,140.19,37,37,"[""Fashion"", ""Books"", ""Sports""]",3,Meta Ads,Retargeting,39.04,0.203,0.053,Growth-Potential,1807.69
CUST_00750,2024-02-25,2026-01-03,20,4807.89,239.84,690,12,"[""Fashion"", ""Electronics"", ""Food & Beverage"", ""Home & Garden""]",4,Email,None,6.64,0.527,0.067,High-CLV,16903.97
